"","namestmax","r2","es"
"2472","w_13_131",0.0249445971638238,0.0330432563225795
"8374","w_33_221",0.0249441221432426,0.0322517823131757
"7531","w_30_222.5",0.0249440645899921,0.0310279289020013
"1899","w_11_159",0.0249437774058525,0.0300099191457049
"7395","w_29_94",0.0249435027257761,-0.0317415276191885
"11977","w_46_264.5",0.0249427040469875,0.033574316803525
"11591","w_45_150",0.0249425551021462,0.0407108250549772
"5454","w_23_158",0.0249422369625154,0.034543773695184
"9076","w_35_92",0.0249420862101994,-0.0325261690040606
"7960","w_31_94",0.0249413366377709,-0.031896987583823
"1565","w_10_130.5",0.024941238372945,0.0309053661011033
"7183","w_29_164",0.0249410591336943,0.0342185964595238
"9784","w_38_241.5",0.0249409474836406,-0.0322651516408298
"13961","w_54_144.5",0.0249400349989503,0.041709550809135
"5236","w_22_223.5",0.0249394418547447,0.0290775997627401
"5420","w_23_127",0.0249394275533329,-0.0356386915122744
"3060","w_15_121",0.0249385206515619,0.03235128499992
"15245","w_59_143",0.0249381741366499,0.0419593007477212
"15246","w_59_144",0.0249379385222377,0.042003185074253
"10605","w_41_242",0.0249378598221812,-0.0330065117869798
"12483","w_48_240.5",0.0249377743636007,-0.0341230835261288
"9387","w_37_126",0.0249370033300753,0.0374556637079766
"12202","w_47_226",0.02493699051265,-0.0351442069533651
"8534","w_34_107.5",0.0249357704822456,-0.0352577595550478
"2900","w_14_248.5",0.0249356014571435,-0.0240942176271636
"5388","w_22_96.5",0.0249336426523235,-0.0302101770629158
"8653","w_34_220.5",0.0249310914465429,0.0322662723138939
"7566","w_30_254.5",0.0249303416185142,-0.0304878413545057
"7576","w_30_263.5",0.0249295508890891,0.0315255423229829
"13537","w_52_241.5",0.0249295201388403,-0.0345251794013913
"3226","w_15_272",0.0249279327514763,-0.031709476419965
"12236","w_47_258",0.0249274719975312,-0.0340914726827732
"9759","w_38_219.5",0.0249263140718793,0.0331072794787657
"2216","w_12_172.5",0.0249244724623432,0.0280847317205774
"4814","w_21_105",0.0249241132387129,0.0296416051880059
"2277","w_12_228.5",0.0249218895972024,-0.0271161215387607
"4589","w_20_166.5",0.0249209427788241,-0.0322690286786174
"247","w_5_43",0.0249203423917794,0.166219694400322
"11936","w_46_227.5",0.0249199630859408,-0.0343948263747067
"7838","w_31_245",0.0249197452570969,-0.0296752311538666
"5710","w_24_127.5",0.0249193729386146,-0.0354202087576957
"12869","w_49_98",0.0249158512649895,-0.0354599243733882
"9087","w_36_103.5",0.0249149375932625,-0.0338447757448651
"5098","w_21_97",0.024914588711264,-0.0297916624590599
"6995","w_28_251.5",0.0249142086686072,-0.0294958450068385
"758","w_7_229",0.0249139597842581,0.0239835373626284
"10872","w_42_238.5",0.0249132218234842,-0.0327750467015948
"134","w_5_220",0.0249131082437848,0.0222148245020732
"3061","w_15_122",0.0249129260521979,0.0321929400609475
"8239","w_32_92.5",0.0249120115194259,-0.0316107469279568
"14990","w_58_143.5",0.0249118043583597,0.0412548427690244
"14587","w_56_253.5",0.0249102121593401,-0.0356779853997627
"5994","w_25_123",0.0249091857858852,0.0357522558759067
"2915","w_14_261.5",0.0249085064051311,0.0268688653775909
"4810","w_21_101",0.0249050787829258,-0.0286377880658615
"2600","w_13_248",0.0249047332500073,-0.0233353923579549
"11702","w_45_258",0.0249044029107766,-0.0336584980196964
"8135","w_32_259.5",0.0249041655744674,-0.0311790167077672
"4996","w_21_270",0.0249024009551597,-0.0318730997467498
"14222","w_55_146",0.0249018805923532,0.0414981143689779
"4402","w_19_263",0.024901609572618,-0.0293143627682231
"7573","w_30_260.5",0.0249006375792362,-0.030696203269302
"4301","w_19_171",0.0248999313499358,0.030113921528169
"5267","w_22_251.5",0.0248986509914834,0.0264263345985148
"11951","w_46_240.5",0.0248971030663688,-0.0331888448869869
"13536","w_52_240.5",0.0248961879647586,-0.0335895290470594
"8810","w_35_104",0.0248949520214289,-0.0333881774062223
"12244","w_47_265",0.0248948067133377,0.032759985592321
"5678","w_23_96",0.0248943132947249,-0.0296097411546388
"4118","w_18_273.5",0.0248938963743104,0.0309509356302919
"9233","w_36_242.5",0.0248938395962374,-0.030832526791199
"3633","w_17_101",0.0248932542784809,-0.0276646879941454
"7813","w_31_222",0.0248925082563076,0.0307614247394184
"110","w_5_199",0.0248920391102382,0.0228060594246646
"9364","w_37_103",0.0248906252840362,-0.0333574779004995
"7275","w_29_248",0.0248898862490463,-0.0288160459993687
"4886","w_21_170",0.0248895544764932,0.0306913868776934
"3370","w_16_132.5",0.0248881035037288,0.0326597431364391
"15247","w_59_145",0.0248870425272711,0.0405575931350739
"5399","w_23_107",0.0248870068687772,0.0306689073581169
"14220","w_55_144",0.0248867465670038,0.0404078176720752
"1664","w_10_220.5",0.0248867342801706,0.0232992793686579
"15687","w_60_78.5",0.0248859257388909,0.042033594365223
"7818","w_31_227",0.0248849553115079,-0.0317453787776961
"8820","w_35_114",0.0248849328662588,0.0356457513019108
"2761","w_14_121.5",0.0248830595034341,0.0310942441880936
"7564","w_30_252.5",0.024882197290086,-0.0296770077895266
"15059","w_58_212.5",0.0248818906487084,0.0333423675687565
"9217","w_36_228.5",0.0248817513851958,-0.032448080278698
"10307","w_40_219.5",0.024880248429651,0.0323059099016173
"4253","w_19_128",0.0248799752970156,-0.0338426599362997
"7853","w_31_259",0.024879710664249,-0.0301642658408277
"3045","w_15_108",0.0248788957333758,0.0281171884855445
"1673","w_10_229.5",0.0248783528897097,-0.0256677805352647
"6726","w_27_267",0.0248778936026437,0.0317521203722459
"13291","w_51_257",0.0248777860420223,-0.0338293793441361
"15473","w_60_117.5",0.0248774789835022,0.038946541784881
"12605","w_48_98.5",0.0248773738366826,-0.034410917588323
"3990","w_18_157.5",0.0248765961235657,0.0323505583846013
"14340","w_55_264",0.0248759016795967,0.0336447176937878
"6108","w_25_227",0.0248757913273712,-0.0297012360011172
"13812","w_53_255",0.0248746258055182,-0.0343896833321231
"15366","w_59_264",0.0248743632108803,0.0340609724921615
"13962","w_54_145.5",0.024874266687371,0.0407079243108895
"7973","w_32_107.5",0.0248741795468402,-0.0332415349628491
"7289","w_29_260",0.0248738795444285,-0.0295937816842783
"2873","w_14_223.5",0.0248734423951252,0.0264863271930611
"6279","w_26_120.5",0.0248730771759019,0.0345091331488749
"2249","w_12_202.5",0.0248725220775827,0.0277456543053302
"15568","w_60_212.5",0.0248715333574899,0.0334877382791495
"4546","w_20_127.5",0.0248714886406282,-0.0336668717447457
"4997","w_21_271",0.0248707302250386,-0.031572645676773
"12203","w_47_227",0.0248691988135957,-0.0335566012835055
"11052","w_43_150",0.0248675083761535,0.0385121566906754
"5458","w_23_161",0.0248664913603442,-0.0332571465255195
"11272","w_44_100.5",0.0248658689929401,-0.0338589608876868
"2746","w_14_108.5",0.0248658188403043,0.0272464147674889
"4880","w_21_165",0.0248652866193418,-0.0316408768689117
"2733","w_13_96",0.0248652180869913,-0.0263427437580482
"8275","w_33_128",0.0248650255070209,0.0357256966690379
"1968","w_11_221",0.0248633703467477,0.0238373716557083
"6567","w_27_121",0.0248632275255377,0.0347736453491854
"4547","w_20_128.5",0.0248608590333002,-0.0336929148262833
"2326","w_12_272.5",0.0248579813560806,-0.030691100856039
"6257","w_25_98",0.0248566524998585,-0.0289544753165896
"13771","w_53_214",0.0248554370373159,0.0324984389643631
"4839","w_21_128",0.0248535368345848,-0.0335229779301847
"7570","w_30_258.5",0.0248508508520501,-0.0292634696438359
"8553","w_34_126.5",0.0248496905960431,0.0353665906840034
"2200","w_12_158.5",0.0248476362078169,0.0288376397904013
"13374","w_51_78",0.0248476330619689,0.0392822773599246
"9627","w_37_90",0.0248469682894548,-0.03211330654786
"9628","w_37_91",0.0248450568484097,-0.0315778567307772
"4066","w_18_226.5",0.0248444536446236,-0.0272800923178272
"351","w_6_138.5",0.0248440581746406,-0.0254553294065725
"10333","w_40_242.5",0.0248438776417786,-0.0309127216667238
"414","w_6_195.5",0.0248437963415662,0.0219391400852212
"9641","w_38_104.5",0.0248430253148348,-0.033511582625685
"206","w_5_286",0.0248429165156195,0.019416984085049
"7003","w_28_259.5",0.0248427852353938,-0.0286195663807038
"4838","w_21_127",0.0248425509019987,-0.0333963397276515
"11830","w_46_121.5",0.0248421218731877,0.0365202058667206
"4985","w_21_260",0.0248418114882649,0.026654709060114
"4840","w_21_129",0.0248404256618525,-0.0334444565857671
"10781","w_42_150.5",0.0248397975054256,0.0374749194543526
"7699","w_31_115",0.0248394875509984,0.0346195942606834
"8818","w_35_112",0.0248387019352232,0.0340477335597464
"5969","w_24_98.5",0.0248377163835949,-0.0285401011977891
"14575","w_56_241.5",0.0248375386999951,-0.0328496217870532
"5131","w_22_128.5",0.0248350891082052,-0.0333197419518798
"14710","w_57_119",0.0248345644950897,0.0371247233743526
"6716","w_27_258",0.0248341135076028,-0.0277612350840009
"6320","w_26_158.5",0.0248333914992445,0.0328229673783598
"14479","w_56_145.5",0.0248319075677472,0.0396812403439772
"14289","w_55_213",0.0248315675776783,0.031902577501357
"14855","w_57_264",0.0248310924343714,0.0330437454442776
"6153","w_25_268",0.0248308094084807,0.0307390445097989
"1543","w_10_110.5",0.0248306213503191,0.0239139611794824
"3076","w_15_136",0.0248305680752106,-0.0309907099834837
"4978","w_21_254",0.0248294526083875,0.0248792223037045
"2550","w_13_202",0.024828549843795,0.0273748594734249
"5819","w_24_226.5",0.024827812566719,-0.0287066220066265
"6543","w_26_97.5",0.0248272920998415,-0.0285112473055242
"5130","w_22_127.5",0.0248271850224384,-0.0332823224011479
"11934","w_46_225.5",0.0248266822350044,-0.0330090280206918
"8979","w_35_264",0.0248256701441036,0.0300882597425746
"8137","w_32_260.5",0.0248233336748971,-0.0298940505622238
"9916","w_39_104",0.0248223604638974,-0.0330422498848998
"3967","w_18_136.5",0.0248221500907796,0.0316393476438298
"5873","w_24_275.5",0.0248221101405863,0.0307093045313765
"9366","w_37_105",0.024821895312434,-0.0330213644690257
"8276","w_33_129",0.0248213979022909,0.0348770968035475
"8538","w_34_111.5",0.0248202666776967,0.0334209079611668
"6042","w_25_167",0.0248190776078028,0.0305593275355586
"14058","w_54_241.5",0.0248183279668778,-0.0323603302870485
"7286","w_29_258",0.0248156028109303,-0.0282444793392837
"11141","w_43_237",0.024815438995675,-0.0308143547017533
"5459","w_23_162",0.0248148140523774,-0.0323275659557846
"1566","w_10_131.5",0.0248143027519492,-0.0288797176849117
"13029","w_50_257.5",0.0248138476419605,-0.0323123028531098
"14030","w_54_213.5",0.024812519625096,0.0316600447303552
"9509","w_37_242",0.0248124605981344,-0.0296640325492772
"2739","w_14_101.5",0.0248118695090521,-0.0249009175440012
"5421","w_23_128",0.0248114550518117,-0.0331224486447467
"10035","w_39_220",0.0248109555035043,0.0309958721213661
"5754","w_24_167.5",0.0248103659831429,0.0302690385553332
"13635","w_52_78.5",0.0248102235484077,0.0386773475420311
"8401","w_33_246",0.0248100961414006,-0.0283002553797443
"7977","w_32_111.5",0.0248097602579169,0.0330934015236162
"11409","w_44_235.5",0.0248093858977825,-0.0306443505258802
"4594","w_20_170.5",0.0248093344875658,0.0289739538989223
"8140","w_32_263.5",0.0248074641850101,0.0294778749423589
"14195","w_55_119",0.0248065732055246,0.0361914508292101
"6717","w_27_259",0.0248049366595033,-0.0275207707243347
"14221","w_55_145",0.0248048409178371,0.0388818935387015
"10588","w_41_227",0.0248044689214163,-0.0318935080270039
"13131","w_50_97.5",0.0248028493050093,-0.0334421108851384
"9527","w_37_259",0.0248027359114322,-0.030346826064342
"12467","w_48_225.5",0.0248021373539606,-0.0325473430357902
"10350","w_40_258.5",0.0248015707503814,-0.0309482161079455
"3105","w_15_162",0.0248010603859009,-0.0286622011066196
"7995","w_32_129.5",0.0248010592662896,0.0343470009636375
"9786","w_38_243.5",0.0247990302450177,-0.0295536917690824
"10316","w_40_227.5",0.0247980134758211,-0.0312980509966981
"11145","w_43_240",0.0247959872027568,-0.0305384834668323
"8240","w_32_93.5",0.0247946070262586,-0.0293491675101627
"12604","w_48_97.5",0.0247942024478406,-0.0326846552726615
"6329","w_26_166.5",0.0247937442617985,0.0300556757145035
"13154","w_51_120",0.0247937427706084,0.0353610603978024
"2157","w_12_119.5",0.0247933319204047,-0.029633067288304
"4359","w_19_224",0.0247902631087883,0.0260986911598584
"4394","w_19_256",0.0247889993689209,0.0237569081015509
"13111","w_50_77.5",0.0247876426650676,0.0378136438539487
"7689","w_31_105",0.0247859164090151,-0.0302549912168906
"15343","w_59_241",0.0247855054783448,-0.0320491909390388
"14736","w_57_145",0.0247851950685558,0.0384485908988919
"5700","w_24_118.5",0.0247850137902088,0.0318794984351423
"417","w_6_198.5",0.024784705545674,0.0222248901089415
"13552","w_52_256.5",0.0247808999759074,-0.0320430512700408
"7464","w_30_161.5",0.0247797735288592,0.0320646167054476
"1861","w_11_124",0.0247782797464596,0.0282312297653109
"326","w_6_115.5",0.024778034421661,0.0241273311645595
"10894","w_42_258.5",0.0247779228674285,-0.0308085540688731
"10332","w_40_241.5",0.0247740601216685,-0.0294971163761441
"7408","w_30_107.5",0.0247718125574289,-0.0304599093500335
"1851","w_11_115",0.0247716081761801,0.0250933465939899
"4876","w_21_161",0.024770893879406,-0.0303063435575371
"14477","w_56_143.5",0.0247671938943995,0.0373642815817004
"6615","w_27_166",0.0247654121210045,0.0298109563908128
"2772","w_14_131.5",0.0247641404140905,0.0299805372831785
"13250","w_51_216",0.024764139987582,0.030558090953597
"7714","w_31_130",0.0247637388099712,0.033395612849016
"5125","w_22_122.5",0.0247632455559585,0.031601502529773
"10077","w_39_259",0.0247631804304987,-0.0300265359405642
"4837","w_21_126",0.0247627410004178,-0.0318872994547331
"8822","w_35_116",0.0247607922251379,0.0335693888122113
"1862","w_11_125",0.0247607650232389,0.0286896074873083
"5400","w_23_108",0.024759826820919,0.0287506631436445
"14478","w_56_144.5",0.0247587573775712,0.0376510652531363
"19","w_5_116",0.024758231372805,0.023373787619568
"11541","w_45_100",0.0247571924987759,-0.0316445074136086
"5416","w_23_123",0.0247566555791374,0.0320029837258567
"12340","w_47_98",0.0247561094477676,-0.0315960260413605
"10899","w_42_262.5",0.0247554310057756,0.0296102159942305
"7132","w_29_115",0.024755025691367,0.0323321178716255
"6994","w_28_250.5",0.0247543660429715,-0.0265872276254775
"1269","w_9_138",0.0247532296440334,-0.0257064160003348
"8796","w_34_90.5",0.0247526865530074,-0.0292884946443481
"9100","w_36_116.5",0.0247524455224675,0.0336173435048694
"13510","w_52_214.5",0.0247509672881278,0.0301582754495169
"7678","w_30_94.5",0.0247492546440428,-0.0282387961287569
"8519","w_33_92",0.0247482596105756,-0.0284923383364518
"795","w_7_262",0.0247474560572224,-0.0213274514702975
"415","w_6_196.5",0.0247466221561201,0.0211427287663819
"11592","w_45_151",0.0247462954031937,0.0362783285923562
"13274","w_51_240",0.0247458014088983,-0.0303217300207622
"5171","w_22_164.5",0.024745570936306,-0.0292506423878901
"9653","w_38_116.5",0.0247453952872376,0.0336750895545648
"6847","w_28_115.5",0.0247447784900702,0.0319248779445693
"2801","w_14_158.5",0.0247439598014267,0.0282683619452419
"13132","w_50_98.5",0.024743022457928,-0.032324569773558
"1557","w_10_123.5",0.0247417379114114,0.0269320107021799
"7981","w_32_115.5",0.0247412496382676,0.0326321262077488
"4872","w_21_158",0.024741183338931,0.030284609479386
"13511","w_52_215.5",0.0247408194314617,0.0301137857597287
"6162","w_25_276",0.024739894430554,0.0291353137092865
"6542","w_26_96.5",0.0247380271488528,-0.0273389393004607
"4228","w_19_105",0.0247375357428984,0.0257395354043645
"1669","w_10_225.5",0.0247369004110186,-0.02355837199669
"8520","w_33_93",0.0247366704417944,-0.028356709393186
"4686","w_20_254.5",0.0247366703079199,0.0229923605986936
"2154","w_12_116.5",0.0247356402155972,-0.0259435574082918
"11002","w_43_100",0.0247351469224909,-0.0308068686473635
"13798","w_53_241",0.0247348890035953,-0.0304706107427202
"6846","w_28_114.5",0.0247320062168763,0.0315543324114489
"10043","w_39_228",0.0247308343359373,-0.0295387884433995
"5274","w_22_258.5",0.0247292393736893,0.024214529982477
"11708","w_45_263",0.0247288698918772,0.0294832284883207
"9629","w_37_92",0.0247276427625348,-0.028846409380896
"10060","w_39_243",0.0247258341455904,-0.0283844421097671
"117","w_5_205",0.0247217476285073,0.0219199884569292
"651","w_7_131",0.0247217279493691,-0.0249872078129075
"6561","w_27_115",0.024720866687136,0.0311136327420202
"11003","w_43_101",0.024719903906919,-0.0307567853894979
"11323","w_44_151.5",0.0247196703995806,0.0352471323763239
"5748","w_24_161.5",0.024718725160546,-0.0304859213497302
"5106","w_22_105.5",0.0247172892771726,0.0264193389163229
"12468","w_48_226.5",0.0247172175062692,-0.0305146606148263
"6446","w_26_272.5",0.0247172168294736,0.0287353341827509
"14413","w_55_79",0.0247168561129842,0.0368263647085447
"15220","w_59_118",0.0247163338603329,0.0347920307898513
"15315","w_59_213",0.0247161271935624,0.0301536541891264
"10849","w_42_217.5",0.0247157603119225,0.0287703542946454
"12075","w_46_99.5",0.0247147789193825,-0.0307971070442364
"2871","w_14_221.5",0.0247132853161891,0.0231549888722559
"11322","w_44_150.5",0.0247122530279514,0.0352012311662272
"10859","w_42_226.5",0.0247120286158884,-0.0302927636578419
"6725","w_27_266",0.0247113978246268,0.0284778654951741
"11564","w_45_123",0.0247112478199873,0.0333182680428257
"11119","w_43_217",0.0247100563882119,0.0287817024298611
"7412","w_30_111.5",0.0247081536011611,0.0309537399996377
"4971","w_21_248",0.0247080876544017,-0.0236409086486985
"9901","w_38_89.5",0.024706960455386,-0.0297128906867501
"12870","w_49_99",0.0247069262152166,-0.0312712272065536
"9367","w_37_106",0.024706518278661,-0.0312448675566282
"10355","w_40_262.5",0.0247061856390531,0.0282223332321696
