"","namestmean","r2","es"
"13433","w_52_137.5",0.0162061164921516,0.206540236890545
"5718","w_24_134.5",0.0162032955375426,0.169717974186567
"12425","w_48_183.5",0.0162023435621274,0.21062579461107
"1244","w_9_115",0.01619800292931,0.119158197298803
"15404","w_59_48",0.0161832205555809,0.264523961844707
"9721","w_38_184.5",0.0161813769266621,0.185842197780169
"14132","w_54_56.5",0.016178456559012,0.248106962621879
"3676","w_17_140",0.0161683084294766,0.150176515904434
"14552","w_56_218.5",0.0161661859715758,0.248095608753301
"11236","w_43_64",0.0161661265041071,0.211841627058943
"1868","w_11_130",0.0161595281324644,0.140623477138568
"10965","w_42_63.5",0.016159507256313,0.211958631561323
"9761","w_38_220.5",0.0161582352185248,0.242445520209455
"8291","w_33_144",0.0161578217590947,0.184600303824818
"3732","w_17_191",0.0161551807096444,0.16045219864741
"9762","w_38_221.5",0.0161511439257706,0.243568824023812
"10225","w_40_139.5",0.0161435016051543,0.201901826115869
"6390","w_26_221.5",0.0161420711625254,0.213346859531497
"13026","w_50_254.5",0.0161391631146806,0.268709707525606
"9145","w_36_161.5",0.0161307680334255,0.1863291112586
"14394","w_55_60",0.0161266553620734,0.241191088662433
"15657","w_60_48.5",0.0161234856558795,0.262813756122511
"9482","w_37_218",0.0161224460878978,0.237942440472103
"10582","w_41_221",0.0161200724667288,0.249113544735654
"4980","w_21_256",0.0161189205300186,0.174656910209212
"12677","w_49_170",0.0161141566711019,0.187251720353033
"13468","w_52_172.5",0.0161134080527948,0.192116339415216
"15259","w_59_157",0.0161108685155159,0.21039777796421
"9421","w_37_160",0.0161100583708559,0.189939482514519
"5271","w_22_255.5",0.016107689811022,0.177646605700147
"8651","w_34_219.5",0.0161067611494822,0.237078595737391
"5437","w_23_142",0.0161056798780856,0.16111546801119
"14826","w_57_235",0.0160992443974506,0.254154536799079
"10148","w_39_62",0.0160876559685255,0.21207261239611
"14829","w_57_238",0.0160862715880167,0.256192857685776
"10309","w_40_220.5",0.0160812823896728,0.245084877873135
"14655","w_56_64.5",0.016078940117489,0.233463221696241
"11947","w_46_237.5",0.0160787889981898,0.245552016104718
"6431","w_26_259.5",0.016074058715554,0.196399561146987
"11609","w_45_168",0.0160693435927693,0.186646181846404
"7245","w_29_220",0.0160676047932901,0.231071614574672
"8563","w_34_136.5",0.0160673119801665,0.18888768796609
"14833","w_57_242",0.0160601917943156,0.262881646376928
"14518","w_56_184.5",0.0160552731952625,0.21383248819377
"13005","w_50_234.5",0.0160493184931197,0.24461184520944
"6103","w_25_222",0.0160490538507492,0.210945498242797
"4055","w_18_216.5",0.0160461466525459,0.181243120711513
"11624","w_45_183",0.0160457512272881,0.199293020020846
"6135","w_25_251",0.0160426363711859,0.193470470160216
"12378","w_48_136.5",0.0160421599437273,0.20156032953415
"9972","w_39_160",0.0160405550899373,0.190848713951643
"12720","w_49_213",0.0160366006701915,0.229473616191455
"5907","w_24_36.5",0.016035771042716,0.215228154325083
"10814","w_42_183.5",0.0160326217868429,0.192321624121524
"5843","w_24_248.5",0.0160325456076317,0.191768820733504
"14651","w_56_60.5",0.0160266476604559,0.240825326588897
"5561","w_23_255",0.0160257682181327,0.181354168455363
"14519","w_56_185.5",0.0160190780868522,0.214498779162039
"14260","w_55_184",0.0160111632229296,0.213927771333979
"15316","w_59_214",0.0160098725185389,0.240899022559701
"15570","w_60_214.5",0.0160083876190841,0.242606292682104
"11436","w_44_26.5",0.0160049110099059,0.254567301306141
"13098","w_50_64.5",0.015999534818174,0.222280400507065
"14000","w_54_183.5",0.0159988913907249,0.213184648821553
"15063","w_58_216.5",0.0159971885383136,0.24904857261682
"4516","w_20_10.5",0.0159884886659163,0.22449712785928
"15084","w_58_237.5",0.0159875528711733,0.254445395658022
"10790","w_42_159.5",0.0159871996021418,0.191727716841705
"10934","w_42_32.5",0.0159863776279271,0.247020027573186
"5769","w_24_180.5",0.0159861791949485,0.163131883735007
"954","w_8_129.5",0.0159761516418852,0.123376747657681
"6999","w_28_255.5",0.0159723460191989,0.198896432529991
"14054","w_54_237.5",0.0159668458372638,0.251853185884813
"6143","w_25_259",0.0159511756564813,0.19089368591457
"3820","w_17_271",0.015949774391979,0.221418092275738
"7053","w_28_36.5",0.0159490284498234,0.218759919747941
"260","w_5_55",0.015948091159085,0.119272649318197
"15150","w_58_48.5",0.0159469454894801,0.261899483946868
"4577","w_20_155.5",0.0159435918734978,0.15970322160045
"13953","w_54_136.5",0.0159424950846375,0.203362420341098
"4028","w_18_191.5",0.0159415389367884,0.159074036517326
"13872","w_53_55",0.0159397732704577,0.251278170984218
"15591","w_60_235.5",0.0159395664211464,0.259043262022845
"9206","w_36_218.5",0.0159366227653003,0.23755116346957
"15406","w_59_50",0.0159298289162507,0.260187006243562
"10798","w_42_167.5",0.015928009638278,0.186286150804459
"13268","w_51_234",0.0159278858202139,0.242773567878992
"11502","w_44_61.5",0.0159248993194657,0.219217563861761
"13009","w_50_238.5",0.0159241619792904,0.248820607983408
"11693","w_45_25",0.0159205100062334,0.249602855542764
"5429","w_23_135",0.0159193120428643,0.166263410664622
"14827","w_57_236",0.0159185936261416,0.252457522136197
"10245","w_40_159.5",0.0159173501425289,0.190568919934374
"7283","w_29_255",0.015914838787913,0.202760081828528
"13457","w_52_161.5",0.015906146818682,0.195362116424668
"14563","w_56_229.5",0.015904070295313,0.256161885843639
"12667","w_49_160",0.0159024453164922,0.197594757534659
"14057","w_54_240.5",0.0159005641487547,0.25618799994117
"12305","w_47_63",0.0158934002182883,0.220632232976044
"13978","w_54_161.5",0.015890858064569,0.197393760672608
"9114","w_36_130.5",0.0158814007332303,0.180369074766991
"11393","w_44_220.5",0.0158794319569858,0.2485042708075
"15405","w_59_49",0.0158793051923212,0.260024002738374
"13795","w_53_238",0.0158752445485258,0.250376888676064
"5282","w_22_265.5",0.0158728023182736,0.213127282851105
"6019","w_25_146",0.0158719469467199,0.160253994617079
"5557","w_23_251",0.0158712799480802,0.185184404358695
"14237","w_55_161",0.0158706075198068,0.199464189486821
"4306","w_19_176",0.0158676084065963,0.160877243591635
"5038","w_21_37",0.0158668537039421,0.207337957662032
"2991","w_14_58.5",0.0158569005030382,0.164498315725405
"15158","w_58_56.5",0.0158541792674297,0.251314753410208
"3886","w_17_60",0.0158459478055437,0.164214240763006
"8843","w_35_137",0.0158456186659574,0.189934940123799
"5266","w_22_250.5",0.0158383275138806,0.180734162092704
"4856","w_21_143",0.015833265436563,0.154265866120527
"2926","w_14_271.5",0.0158316837149438,0.213351540313924
"10306","w_40_218.5",0.0158312655427716,0.237768209925421
"740","w_7_212",0.0158291136032687,0.137966966848127
"6316","w_26_154.5",0.0158274421063131,0.169876728442015
"1038","w_8_205.5",0.0158223508603035,0.165965862951596
"10505","w_41_146",0.015819251932793,0.200548349922389
"12952","w_50_181.5",0.0158156886461064,0.203109505838172
"14032","w_54_215.5",0.0158104567854264,0.238647126830862
"14261","w_55_185",0.015807591657323,0.212863319816562
"206","w_5_286",0.0158035741234158,0.12913847870706
"95","w_5_185",0.0158012164831156,0.130802039054821
"4977","w_21_253",0.0157988989015414,0.172083781790019
"2147","w_12_11.5",0.015798279110069,0.204399748849163
"5146","w_22_141.5",0.0157966256793867,0.157441053264415
"5062","w_21_61",0.0157943966471141,0.174799069891994
"11032","w_43_130",0.0157885587039723,0.183502422902045
"13979","w_54_162.5",0.0157880014533074,0.195083326882017
"11202","w_43_30",0.0157877849854011,0.254311527954136
"1711","w_10_263.5",0.0157857522529768,0.162713923391926
"1957","w_11_211",0.0157834697496214,0.161479276846472
"14903","w_57_56",0.0157811886860924,0.251312369689382
"1636","w_10_195.5",0.0157806598035506,0.133836530431337
"13216","w_51_182",0.0157781992308704,0.207223163272237
"13968","w_54_151.5",0.015777523474276,0.215443124980756
"10760","w_42_129.5",0.0157619193665551,0.182007837598562
"11317","w_44_145.5",0.0157615892042812,0.207514751143356
"4349","w_19_215",0.0157563467485016,0.191689607581329
"15419","w_59_63",0.0157534782795562,0.239236717072912
"14001","w_54_184.5",0.0157520993666794,0.212857133241099
"1351","w_9_212",0.0157500228349928,0.14642393788698
"11199","w_43_29",0.0157496493984686,0.254777971662252
"3166","w_15_218",0.0157436106345888,0.165952588025487
"756","w_7_227",0.0157384032794993,0.147731896990278
"14807","w_57_216",0.0157362005673504,0.244394924623266
"13741","w_53_184",0.015730687198303,0.212019305574279
"5147","w_22_142.5",0.0157302907699911,0.156738177796402
"14214","w_55_138",0.0157282570308912,0.206344629216066
"6713","w_27_255",0.0157280247190651,0.195252068974651
"12984","w_50_213.5",0.0157249133507912,0.229267777317552
"7290","w_29_261",0.0157248439277934,0.209103549971128
"15513","w_60_157.5",0.0157245509610415,0.207198495477771
"14549","w_56_215.5",0.0157234792608079,0.242426206376502
"1100","w_8_261.5",0.0157191021512429,0.145111234877084
"13534","w_52_238.5",0.0157183277229308,0.249736813069151
"1929","w_11_186",0.0157167417839426,0.150629170778754
"11188","w_43_28",0.0157117878941282,0.25275246178556
"2158","w_12_12.5",0.0157052806510939,0.212513480311764
"2468","w_13_128",0.0157030596240765,0.145537262250498
"15540","w_60_184.5",0.0156989425246262,0.209004194069608
"7281","w_29_253",0.0156981519295515,0.204422566114292
"9251","w_36_259.5",0.0156951421202389,0.228878815935306
"6998","w_28_254.5",0.0156945680777993,0.199514769633674
"13218","w_51_184",0.0156871961167655,0.211715818317921
"3170","w_15_221",0.0156853290416115,0.172248282762234
"9951","w_39_139",0.0156799708166656,0.195957770745386
"8130","w_32_254.5",0.0156784396233811,0.212692487530641
"13999","w_54_182.5",0.0156731501183165,0.208911511518047
"9168","w_36_183.5",0.0156708147604423,0.177651879952725
"10577","w_41_217",0.0156680291599987,0.231114240829231
"14059","w_54_242.5",0.0156653884486243,0.257666675556845
"13622","w_52_65.5",0.0156608099934065,0.221463246960156
"7769","w_31_182",0.015660403868923,0.174165157456209
"15073","w_58_226.5",0.0156570367083794,0.252959546493697
"14226","w_55_150",0.0156544825128592,0.219846552561488
"13739","w_53_182",0.0156537154502605,0.208121198396777
"12954","w_50_183.5",0.0156493383146783,0.210674189617479
"12573","w_48_66.5",0.0156457482048867,0.210061311677933
"15318","w_59_216",0.015642836501056,0.245415578230125
"14650","w_56_59.5",0.0156406763732422,0.240982383218516
"4858","w_21_145",0.0156383484415337,0.151035038262839
"567","w_6_55.5",0.0156362308954208,0.125198630058146
"14584","w_56_250.5",0.0156348275400433,0.274384594983008
"12108","w_47_132",0.0156347873237478,0.187468751758392
"15536","w_60_180.5",0.0156335984520145,0.208542911125787
"15082","w_58_235.5",0.0156329547473327,0.252821106113038
"14576","w_56_242.5",0.015623052919441,0.259562816740606
"6874","w_28_141.5",0.0156214546476022,0.170089773060875
"14747","w_57_156",0.0156137950767132,0.208789154149299
"10966","w_42_64.5",0.0156064380651527,0.2055719992661
"12955","w_50_184.5",0.0156039464417651,0.2108200314089
"4115","w_18_270.5",0.015603548582365,0.221317594248901
"6309","w_26_148.5",0.0156025214223051,0.161361876170521
"4563","w_20_142.5",0.0156009605492294,0.151218791339233
"14741","w_57_150",0.0155993596131814,0.22150163098811
"13091","w_50_57.5",0.0155987123865357,0.236493449810306
"4245","w_19_120",0.0155925725215327,0.150896023616961
"9527","w_37_259",0.0155904900495935,0.231065723587792
"10695","w_41_64",0.0155904058147095,0.205595949178965
"9210","w_36_221.5",0.0155900973344858,0.233761553338169
"14049","w_54_232.5",0.0155891663552128,0.247822876780138
"15074","w_58_227.5",0.0155891047213232,0.253281545209219
"15537","w_60_181.5",0.0155859086102593,0.207862013557524
"5727","w_24_142.5",0.015584930550076,0.160731623264473
"6706","w_27_249",0.0155846386741955,0.198841971633488
"15283","w_59_181",0.0155831260740161,0.207312038452607
"13194","w_51_160",0.0155792893643277,0.196668470088256
"426","w_6_206.5",0.015572969821363,0.148813228764567
"3460","w_16_214.5",0.0155699353593678,0.173035755327411
"8283","w_33_136",0.0155683369721293,0.183393349815181
"12691","w_49_184",0.0155663008606188,0.209775273470298
"12215","w_47_239",0.0155553950212992,0.243531823970606
"4053","w_18_214.5",0.0155538072656202,0.184615703098087
"14907","w_57_60",0.0155519129061892,0.240630968638689
"13809","w_53_252",0.0155480715442912,0.270380871765285
"9399","w_37_138",0.0155465246579233,0.19117337543281
"6308","w_26_147.5",0.0155456399460777,0.162108226447305
"14314","w_55_238",0.0155433853415485,0.250264018073583
"13455","w_52_159.5",0.0155422444927217,0.198629471700539
"10310","w_40_221.5",0.0155393233346361,0.244478684346569
"14512","w_56_178.5",0.0155352959123507,0.200561520781386
"13692","w_53_135",0.0155346298150725,0.196788822568515
"14399","w_55_65",0.0155294742916842,0.225332908198252
"14817","w_57_226",0.0155290006785564,0.252232832172758
"4991","w_21_266",0.0155271922442055,0.209452051325637
"15083","w_58_236.5",0.015525807862014,0.251075350538305
"15412","w_59_56",0.015520945213042,0.249661347599618
"12689","w_49_182",0.0155206611468118,0.201556975805384
"9874","w_38_62.5",0.0155187688157631,0.205807142540414
"15571","w_60_215.5",0.0155186662580115,0.242215746549499
"4600","w_20_176.5",0.0155108030092167,0.158452307052025
"4619","w_20_193.5",0.0155084955813721,0.164596233433973
"14047","w_54_230.5",0.0155069458969506,0.250299655145781
"22","w_5_119",0.0155035503934275,-0.109720232094268
"7202","w_29_181",0.0155030282786093,0.169741533631064
"6419","w_26_248.5",0.0155029224412256,0.194419222430755
"10933","w_42_31.5",0.0154979874283987,0.245344224207139
"4389","w_19_251",0.0154883440433796,0.166197489049039
"12746","w_49_239",0.0154879949143789,0.245765400476308
"10036","w_39_221",0.0154859999951998,0.240230844315462
"12953","w_50_182.5",0.0154850931076754,0.20575544616288
"14770","w_57_179",0.0154847006745754,0.203948612403363
"6591","w_27_144",0.0154742782495362,0.164734788866202
"2867","w_14_218.5",0.0154695619651682,0.159295375449791
"9758","w_38_218.5",0.0154678265423105,0.233948004069236
"14255","w_55_179",0.0154677956750333,0.199009412778915
"14906","w_57_59",0.0154654145838008,0.241286469553887
"3356","w_16_12.5",0.0154650315282995,0.215681201757937
"15581","w_60_225.5",0.0154638087701143,0.248736214675419
"14240","w_55_164",0.0154617102467531,0.191638569461365
"13798","w_53_241",0.0154601126146029,0.252913253767818
"9978","w_39_166",0.015460102752463,0.183548536683954
"7435","w_30_134.5",0.0154555206926764,0.177402541959702
"14229","w_55_153",0.0154523887623571,0.209396980200837
"11948","w_46_238.5",0.0154521850500621,0.240180616503906
"4350","w_19_216",0.0154499744103913,0.185207136327965
"7000","w_28_256.5",0.0154498910363654,0.195368370501875
"4855","w_21_142",0.0154466508732076,0.153296891485596
"6422","w_26_250.5",0.0154457747410734,0.193215009354718
"14055","w_54_238.5",0.0154446577847385,0.248740122206283
"15157","w_58_55.5",0.0154444575936554,0.249637012133634
"7170","w_29_152",0.0154422010547108,0.170487600263643
"13799","w_53_242",0.015442140242386,0.254965053965677
"10499","w_41_140",0.0154373111201056,0.199941190939021
"14551","w_56_217.5",0.0154353877394586,0.240634677642937
"13206","w_51_172",0.0154308956036463,0.187389516338043
"13456","w_52_160.5",0.0154293251449067,0.194564133393535
"10964","w_42_62.5",0.0154278852486875,0.208470963188106
"14513","w_56_179.5",0.0154210447170775,0.202491257325178
"12836","w_49_65",0.01541899413417,0.214791679832611
"12951","w_50_180.5",0.0154188956247109,0.195658037763767
"12572","w_48_65.5",0.0154181863345886,0.210750777524704
"11600","w_45_159",0.0154146242896609,0.191186960538904
"11036","w_43_134",0.0154068832640156,0.189154306178905
"14756","w_57_165",0.0154066877355302,0.190866350599203
"13717","w_53_160",0.0154004036315775,0.196557761373632
"8137","w_32_260.5",0.0153998959429723,0.216527686277011
"15062","w_58_215.5",0.0153922039601725,0.240939701280168
"15286","w_59_184",0.0153885208238405,0.206615945451604
"13273","w_51_239",0.0153883628562583,0.247135294319254
"14130","w_54_54.5",0.0153870911218993,0.249023746413204
"5139","w_22_135.5",0.0153856716233924,0.161356385978321
"15161","w_58_59.5",0.0153837370245178,0.240974900045474
"18","w_5_115",0.0153821922362584,0.10339716344014
"15160","w_58_58.5",0.015381939825006,0.242336256339834
"11584","w_45_143",0.0153799851746874,0.209524328320392
"14806","w_57_215",0.0153795556001805,0.239044370298613
"4682","w_20_250.5",0.0153793800684278,0.170977864338194
"1062","w_8_227.5",0.0153732009081647,0.151805518489487
"10120","w_39_34",0.0153678648043841,0.231319499554511
"9944","w_39_132",0.0153677020377381,0.182548359840476
"4618","w_20_192.5",0.0153589852465372,0.160764738826188
"5741","w_24_155.5",0.015357382705533,0.164952320682153
"8417","w_33_260",0.0153572161791596,0.219041250225465
"12158","w_47_182",0.0153552183433014,0.196746601345016
"8929","w_35_219",0.0153473008870435,0.233093937014902
"11928","w_46_219.5",0.0153452217341067,0.240673792990732
